Date,Model,Actual,Predicted,Probability
2022-02-08,Logistic Regression,0,1,0.545129038018528
2022-02-08,Logistic Regression,0,0,0.3788084529118754
2022-02-09,Logistic Regression,1,0,0.4215591225703178
2022-02-09,Logistic Regression,1,1,0.8842007709779491
2022-02-09,Logistic Regression,0,0,0.38526228839583776
2022-02-09,Logistic Regression,0,0,0.32191201158643395
2022-02-10,Logistic Regression,0,0,0.47360299722057614
2022-02-10,Logistic Regression,0,0,0.4607556828730432
2022-02-12,Logistic Regression,0,1,0.5676765030209697
2022-02-12,Logistic Regression,0,0,0.2404298310750645
2022-02-12,Logistic Regression,1,0,0.32090499694943525
2022-02-12,Logistic Regression,0,0,0.2720629099385711
2022-02-12,Logistic Regression,1,1,0.8683403158254157
2022-02-13,Logistic Regression,1,1,0.7266307179311289
2022-02-13,Logistic Regression,0,0,0.2674157602298718
2022-02-13,Logistic Regression,0,0,0.3237308606220752
2022-02-13,Logistic Regression,0,1,0.5439451555645418
2022-02-15,Logistic Regression,0,1,0.5491449460479805
2022-02-19,Logistic Regression,1,1,0.6284255137120622
2022-02-19,Logistic Regression,1,1,0.6803825350087834
2022-02-19,Logistic Regression,0,1,0.5201452711881803
2022-02-19,Logistic Regression,0,0,0.39706580611112685
2022-02-19,Logistic Regression,0,1,0.5305394654302579
2022-02-19,Logistic Regression,1,0,0.34107789220952295
2022-02-19,Logistic Regression,0,1,0.822233646834387
2022-02-19,Logistic Regression,1,0,0.27653975916976964
2022-02-20,Logistic Regression,1,1,0.837126133554716
2022-02-20,Logistic Regression,1,0,0.2786597736257357
2022-02-23,Logistic Regression,0,1,0.5077840068393258
2022-02-23,Logistic Regression,1,1,0.5070089640153874
2022-02-23,Logistic Regression,1,1,0.8753094079856423
2022-02-24,Logistic Regression,1,0,0.4636525176065685
2022-02-25,Logistic Regression,0,0,0.40501165129162403
2022-02-26,Logistic Regression,0,0,0.4452884519715218
2022-02-26,Logistic Regression,0,0,0.41572569875517346
2022-02-26,Logistic Regression,0,1,0.5525565134199499
2022-02-26,Logistic Regression,0,1,0.7729047643566671
2022-02-26,Logistic Regression,0,0,0.4885341764826881
2022-02-26,Logistic Regression,1,1,0.8206698135147772
2022-02-27,Logistic Regression,0,0,0.40410416745996525
2022-03-01,Logistic Regression,0,1,0.6755842242638745
2022-03-05,Logistic Regression,0,0,0.40825109872932785
2022-03-05,Logistic Regression,1,0,0.38347186560716434
2022-03-05,Logistic Regression,1,1,0.6329646190270237
2022-03-05,Logistic Regression,1,0,0.46321207888517124
2022-03-05,Logistic Regression,1,1,0.6135697732278556
2022-03-05,Logistic Regression,0,0,0.4432408309523948
2022-03-05,Logistic Regression,0,1,0.5962162141280696
2022-03-06,Logistic Regression,1,1,0.6821423336146035
2022-03-06,Logistic Regression,1,1,0.5339482530240569
2022-03-07,Logistic Regression,1,0,0.4633184744872469
2022-03-10,Logistic Regression,1,1,0.9485179577886734
2022-03-10,Logistic Regression,1,1,0.6502388867664077
2022-03-10,Logistic Regression,1,1,0.5463122639029052
2022-03-10,Logistic Regression,1,0,0.44311016384927915
2022-03-12,Logistic Regression,0,1,0.5778226908062662
2022-03-12,Logistic Regression,0,1,0.5368322484747994
2022-03-12,Logistic Regression,1,1,0.7589311268481488
2022-03-13,Logistic Regression,1,1,0.5859827949130498
2022-03-13,Logistic Regression,1,0,0.2827654199494023
2022-03-13,Logistic Regression,0,0,0.43424518145275115
2022-03-13,Logistic Regression,1,1,0.5118343912459116
2022-03-13,Logistic Regression,0,0,0.4468532533983707
2022-03-13,Logistic Regression,0,0,0.3191183275932643
2022-03-14,Logistic Regression,0,1,0.5925056367188657
2022-03-16,Logistic Regression,0,0,0.39395834552433456
2022-03-16,Logistic Regression,0,1,0.6815871264452283
2022-03-17,Logistic Regression,0,0,0.4423069027663328
2022-03-18,Logistic Regression,1,1,0.5089660162873392
2022-03-19,Logistic Regression,0,0,0.4254353060303386
2022-03-20,Logistic Regression,1,1,0.5249388036487758
2022-03-20,Logistic Regression,1,1,0.5122051780659564
2022-04-02,Logistic Regression,0,1,0.5808466647748245
2022-04-02,Logistic Regression,1,0,0.3395326762866604
2022-04-02,Logistic Regression,0,0,0.28762273467444915
2022-04-02,Logistic Regression,0,0,0.03763115294231487
2022-04-02,Logistic Regression,0,1,0.5381306407959856
2022-04-02,Logistic Regression,0,1,0.6880565935142404
2022-04-02,Logistic Regression,1,0,0.35219449892345533
2022-04-03,Logistic Regression,1,0,0.21709763672235227
2022-04-03,Logistic Regression,1,1,0.8411019823910396
2022-04-04,Logistic Regression,1,1,0.5269126708842982
2022-04-06,Logistic Regression,1,0,0.464335467695254
2022-04-08,Logistic Regression,0,0,0.423860378177022
2022-04-09,Logistic Regression,1,0,0.2548580582943886
2022-04-09,Logistic Regression,1,1,0.7123084255603167
2022-04-09,Logistic Regression,1,1,0.5500671141759128
2022-04-09,Logistic Regression,0,1,0.505518357656845
2022-04-09,Logistic Regression,1,0,0.38576276415091776
2022-04-10,Logistic Regression,0,1,0.6259135827492142
2022-04-10,Logistic Regression,1,0,0.4716668625366068
2022-04-10,Logistic Regression,0,0,0.11992350773958955
2022-04-10,Logistic Regression,1,1,0.5870233837957217
2022-04-16,Logistic Regression,0,0,0.4248954896979741
2022-04-16,Logistic Regression,1,1,0.5456028744453173
2022-04-16,Logistic Regression,0,1,0.5351364062217041
2022-04-16,Logistic Regression,1,1,0.5289872155094405
2022-04-17,Logistic Regression,1,1,0.5921509399066248
2022-04-17,Logistic Regression,0,0,0.33645809961840334
2022-04-19,Logistic Regression,1,1,0.6936694045043406
2022-04-20,Logistic Regression,1,1,0.6309959724387079
2022-04-20,Logistic Regression,0,0,0.39393263576231036
2022-04-20,Logistic Regression,0,0,0.24227662051241255
2022-04-20,Logistic Regression,1,1,0.645424225897458
2022-04-21,Logistic Regression,0,1,0.5262391077764369
2022-04-23,Logistic Regression,1,1,0.5297799053223181
2022-04-23,Logistic Regression,0,0,0.4742300038648654
2022-04-23,Logistic Regression,1,1,0.9166983372870587
2022-04-23,Logistic Regression,1,0,0.39405246781168657
2022-04-23,Logistic Regression,0,1,0.6259472261240249
2022-04-24,Logistic Regression,0,0,0.3814544335976708
2022-04-24,Logistic Regression,0,1,0.5441247222672198
2022-04-24,Logistic Regression,0,0,0.24382546699967078
2022-04-24,Logistic Regression,1,1,0.6137771568331846
2022-04-25,Logistic Regression,0,0,0.48514331734719757
2022-04-28,Logistic Regression,0,0,0.44684486493562103
2022-04-30,Logistic Regression,0,0,0.420374710741231
2022-04-30,Logistic Regression,0,0,0.2824849378364381
2022-04-30,Logistic Regression,1,0,0.39832848814964084
2022-04-30,Logistic Regression,1,0,0.18634557926580714
2022-04-30,Logistic Regression,1,1,0.6997732618662214
2022-04-30,Logistic Regression,1,1,0.7585971943606903
2022-05-01,Logistic Regression,1,1,0.8776907430260905
2022-05-01,Logistic Regression,1,1,0.7143657449431225
2022-05-01,Logistic Regression,0,0,0.3634655525602632
2022-05-02,Logistic Regression,1,0,0.48679598753134096
2022-05-07,Logistic Regression,1,1,0.6309897305468085
2022-05-07,Logistic Regression,1,1,0.633356053797431
2022-05-07,Logistic Regression,1,1,0.5830511884001142
2022-05-07,Logistic Regression,0,1,0.521147913435624
2022-05-07,Logistic Regression,1,1,0.5214441810127747
2022-05-07,Logistic Regression,0,1,0.7877839557959402
2022-05-08,Logistic Regression,1,1,0.5642968917186166
2022-05-08,Logistic Regression,1,1,0.624607639369986
2022-05-08,Logistic Regression,1,0,0.3701819792649631
2022-05-08,Logistic Regression,1,1,0.7918035505825904
2022-05-10,Logistic Regression,1,1,0.7570641335577987
2022-05-11,Logistic Regression,1,0,0.4669289546342522
2022-05-11,Logistic Regression,1,1,0.5458537574943326
2022-05-11,Logistic Regression,0,1,0.6926053662921671
2022-05-11,Logistic Regression,1,1,0.7711561866771101
2022-05-12,Logistic Regression,1,1,0.5690600968289535
2022-05-15,Logistic Regression,1,0,0.3430882577460224
2022-05-15,Logistic Regression,1,1,0.6150183333307039
2022-05-15,Logistic Regression,1,1,0.9721045992002604
2022-05-15,Logistic Regression,0,0,0.12365861737927897
2022-05-15,Logistic Regression,0,1,0.6510494395942854
2022-05-15,Logistic Regression,0,1,0.5064578730264807
2022-05-15,Logistic Regression,0,0,0.2218830960051613
2022-05-16,Logistic Regression,0,0,0.3041007489446888
2022-05-17,Logistic Regression,1,1,0.7246804941977615
2022-05-19,Logistic Regression,1,1,0.5498750055575395
2022-05-19,Logistic Regression,0,1,0.6425995567680423
2022-05-19,Logistic Regression,0,1,0.5161175420060257
2022-05-22,Logistic Regression,1,0,0.48758007004728954
2022-05-22,Logistic Regression,1,1,0.8005232205951981
2022-05-22,Logistic Regression,1,1,0.5893452589855088
2022-05-22,Logistic Regression,0,0,0.21259838957315935
2022-05-22,Logistic Regression,1,0,0.4485409654467313
2022-05-22,Logistic Regression,1,1,0.543700202083583
2022-05-22,Logistic Regression,1,0,0.48128145652533694
2022-05-22,Logistic Regression,1,1,0.6834324201308787
2022-05-22,Logistic Regression,1,0,0.4881705046878824
2022-05-22,Logistic Regression,1,1,0.5436337297212389
2022-08-05,Logistic Regression,0,1,0.5379423665481438
2022-08-06,Logistic Regression,1,1,0.579279501082185
2022-08-06,Logistic Regression,0,1,0.6262164096140894
2022-08-06,Logistic Regression,1,1,0.5647597695262395
2022-08-06,Logistic Regression,0,1,0.6783676333952281
2022-08-06,Logistic Regression,1,1,0.8840460839564629
2022-08-06,Logistic Regression,0,0,0.38612110076704875
2022-08-07,Logistic Regression,0,1,0.6154972400925613
2022-08-07,Logistic Regression,1,1,0.5526238966553455
2022-08-07,Logistic Regression,1,1,0.5316331115538551
2022-08-13,Logistic Regression,1,0,0.36055569534878956
2022-08-13,Logistic Regression,1,0,0.4625072927064041
2022-08-13,Logistic Regression,0,0,0.46713140625890887
2022-08-13,Logistic Regression,1,1,0.8396822335336781
2022-08-13,Logistic Regression,1,0,0.33292758337406353
2022-08-13,Logistic Regression,0,0,0.30643588594590004
2022-08-13,Logistic Regression,1,0,0.48800837337404046
2022-08-14,Logistic Regression,0,1,0.5562586656074487
2022-08-14,Logistic Regression,1,0,0.39193479866078557
2022-08-15,Logistic Regression,0,0,0.48107297546465355
2022-08-20,Logistic Regression,1,1,0.7092368147240732
2022-08-20,Logistic Regression,1,1,0.6079669160699115
2022-08-20,Logistic Regression,1,0,0.4894437076247352
2022-08-20,Logistic Regression,1,1,0.6377434146016377
2022-08-20,Logistic Regression,0,0,0.2575960091694835
2022-08-20,Logistic Regression,0,0,0.35162206570970717
2022-08-21,Logistic Regression,1,0,0.4718395082229734
2022-08-21,Logistic Regression,0,0,0.4904425816394009
2022-08-21,Logistic Regression,1,1,0.7863367284950286
2022-08-22,Logistic Regression,1,1,0.6989409138780092
2022-08-27,Logistic Regression,1,1,0.5692287849075388
2022-08-27,Logistic Regression,1,1,0.8116235707516206
2022-08-27,Logistic Regression,1,1,0.5018944588149611
2022-08-27,Logistic Regression,1,1,0.6030952864250992
2022-08-27,Logistic Regression,0,0,0.35898807244400815
2022-08-27,Logistic Regression,0,1,0.5960080526894
2022-08-27,Logistic Regression,0,0,0.21334903342406347
2022-08-28,Logistic Regression,0,1,0.5869450170907204
2022-08-28,Logistic Regression,0,0,0.4220350582967655
2022-08-28,Logistic Regression,0,1,0.5370119298740257
2022-08-30,Logistic Regression,0,0,0.23361764397203671
2022-08-30,Logistic Regression,1,0,0.18346787374425283
2022-08-30,Logistic Regression,1,1,0.7247513548528797
2022-08-30,Logistic Regression,0,0,0.37266962694632
2022-08-31,Logistic Regression,1,0,0.4529071347595564
2022-08-31,Logistic Regression,1,1,0.5891719173067576
2022-08-31,Logistic Regression,0,1,0.5253346401459833
2022-08-31,Logistic Regression,1,0,0.4581973859721809
2022-08-31,Logistic Regression,0,0,0.14168841778718233
2022-09-01,Logistic Regression,0,1,0.6051016461465767
2022-09-03,Logistic Regression,0,0,0.3463082764734508
2022-09-03,Logistic Regression,0,0,0.38090909531553807
2022-09-03,Logistic Regression,1,1,0.6832065614556424
2022-09-03,Logistic Regression,1,1,0.5735195759432656
2022-09-03,Logistic Regression,0,0,0.2233988528307996
2022-09-03,Logistic Regression,1,0,0.4906946142306634
2022-09-03,Logistic Regression,1,0,0.2933683720518648
2022-09-03,Logistic Regression,0,1,0.5702762250995461
2022-09-04,Logistic Regression,1,1,0.5688552770918968
2022-09-04,Logistic Regression,1,1,0.7215086032171345
2022-09-16,Logistic Regression,0,0,0.391902624711706
2022-09-16,Logistic Regression,1,1,0.7918117621356436
2022-09-17,Logistic Regression,1,1,0.759742675097155
2022-09-17,Logistic Regression,0,0,0.34080226708232697
2022-09-17,Logistic Regression,1,1,0.8830860947690733
2022-09-18,Logistic Regression,1,0,0.38516593231028434
2022-09-18,Logistic Regression,0,0,0.22744943416452892
2022-10-01,Logistic Regression,1,1,0.6220008068213656
2022-10-01,Logistic Regression,0,0,0.403570607678296
2022-10-01,Logistic Regression,1,0,0.441955148725145
2022-10-01,Logistic Regression,1,0,0.40693993769178655
2022-10-01,Logistic Regression,0,0,0.31043657487422865
2022-10-01,Logistic Regression,1,1,0.6423229863536771
2022-10-01,Logistic Regression,1,1,0.527415518606851
2022-10-02,Logistic Regression,1,1,0.7477269043487873
2022-10-02,Logistic Regression,0,0,0.4558147588216477
2022-10-03,Logistic Regression,1,1,0.5516424699844498
2022-10-08,Logistic Regression,1,0,0.23113784445483102
2022-10-08,Logistic Regression,1,1,0.6184865204959412
2022-10-08,Logistic Regression,1,1,0.6896934615168963
2022-10-08,Logistic Regression,1,1,0.7992568747280935
2022-10-08,Logistic Regression,0,0,0.4454966973465278
2022-10-09,Logistic Regression,1,1,0.502575761216015
2022-10-09,Logistic Regression,1,1,0.746941768592756
2022-10-09,Logistic Regression,1,0,0.31164613805622043
2022-10-09,Logistic Regression,1,1,0.5029235705453454
2022-10-10,Logistic Regression,0,1,0.5644951670984898
2022-10-14,Logistic Regression,0,0,0.3887533418839789
2022-10-15,Logistic Regression,0,0,0.49113236314293535
2022-10-15,Logistic Regression,1,1,0.7004161782813514
2022-10-15,Logistic Regression,0,0,0.31399865996965376
2022-10-15,Logistic Regression,0,1,0.5452189618612379
2022-10-16,Logistic Regression,0,0,0.24641696717988065
2022-10-16,Logistic Regression,0,1,0.6370459388999188
2022-10-16,Logistic Regression,0,1,0.5742744072223702
2022-10-16,Logistic Regression,0,0,0.43763871860154707
2022-10-16,Logistic Regression,0,1,0.6406162791170902
2022-10-18,Logistic Regression,0,1,0.5080784884164615
2022-10-18,Logistic Regression,1,0,0.46231510521596886
2022-10-19,Logistic Regression,0,0,0.10431190748638851
2022-10-19,Logistic Regression,0,0,0.3891285904491202
2022-10-19,Logistic Regression,0,1,0.6346355859445854
2022-10-19,Logistic Regression,0,0,0.45911500874331895
2022-10-19,Logistic Regression,0,1,0.7785665745856958
2022-10-20,Logistic Regression,1,1,0.5986706482712182
2022-10-20,Logistic Regression,0,0,0.4340811911668621
2022-10-22,Logistic Regression,0,0,0.4623025005859023
2022-10-22,Logistic Regression,1,1,0.700532277215351
2022-10-22,Logistic Regression,0,0,0.3286284219030744
2022-10-22,Logistic Regression,1,1,0.52594658297642
2022-10-23,Logistic Regression,1,1,0.6328327390950513
2022-10-23,Logistic Regression,1,1,0.8711732100038977
2022-10-23,Logistic Regression,0,1,0.5401038197463188
2022-10-23,Logistic Regression,1,0,0.25637408801592304
2022-10-23,Logistic Regression,1,1,0.8769513113355628
2022-10-24,Logistic Regression,0,0,0.39225933208049
2022-10-29,Logistic Regression,1,1,0.5729126348988627
2022-10-29,Logistic Regression,1,1,0.9115687604966037
2022-10-29,Logistic Regression,0,0,0.43029405070516175
2022-10-29,Logistic Regression,0,0,0.31657663983658163
2022-10-29,Logistic Regression,0,0,0.4809064596204958
2022-10-29,Logistic Regression,0,1,0.788081669775281
2022-10-29,Logistic Regression,1,1,0.5360262930544645
2022-10-29,Logistic Regression,1,1,0.7832615307034364
2022-10-30,Logistic Regression,1,1,0.6152211972814686
2022-10-30,Logistic Regression,0,0,0.29345413422384936
2022-11-05,Logistic Regression,1,1,0.9736136958187454
2022-11-05,Logistic Regression,1,1,0.7348268601215253
2022-11-05,Logistic Regression,1,1,0.6934783492584462
2022-11-05,Logistic Regression,1,1,0.731494502989945
2022-11-05,Logistic Regression,0,0,0.3715356642654372
2022-11-06,Logistic Regression,0,1,0.6709812101411863
2022-11-06,Logistic Regression,1,1,0.5582787301791564
2022-11-06,Logistic Regression,1,1,0.6565610308571364
2022-11-06,Logistic Regression,1,1,0.832107181423231
2022-11-06,Logistic Regression,1,1,0.8279643873774507
2022-11-12,Logistic Regression,0,0,0.44173341736098715
2022-11-12,Logistic Regression,0,1,0.7296793879894314
2022-11-12,Logistic Regression,1,1,0.870326250980835
2022-11-12,Logistic Regression,0,0,0.4655740334645973
2022-11-12,Logistic Regression,1,1,0.7583622017619357
2022-11-12,Logistic Regression,1,1,0.5433048499003682
2022-11-12,Logistic Regression,1,0,0.35702338212047624
2022-11-12,Logistic Regression,0,0,0.14145808280752284
2022-11-13,Logistic Regression,1,0,0.3468968085160111
2022-11-13,Logistic Regression,1,0,0.467576536845649
2022-12-26,Logistic Regression,1,1,0.6395439845224702
2022-12-26,Logistic Regression,1,0,0.2777225793145942
2022-12-26,Logistic Regression,1,0,0.3105703043898955
2022-12-26,Logistic Regression,1,1,0.5611526778100101
2022-12-26,Logistic Regression,1,1,0.6539457499553435
2022-12-26,Logistic Regression,1,1,0.7925966413175688
2022-12-26,Logistic Regression,1,1,0.8095996189323089
2022-12-27,Logistic Regression,0,0,0.2841827571794311
2022-12-27,Logistic Regression,1,1,0.6575476332680349
2022-12-28,Logistic Regression,1,1,0.7674261831498187
2022-12-30,Logistic Regression,1,0,0.4642645943864962
2022-12-30,Logistic Regression,0,1,0.6619362917114588
2022-12-31,Logistic Regression,0,0,0.3037863436115472
2022-12-31,Logistic Regression,0,0,0.22802976813426953
2022-12-31,Logistic Regression,1,0,0.3528561327895926
2022-12-31,Logistic Regression,0,1,0.622427639996607
2022-12-31,Logistic Regression,0,1,0.5305109054743692
2022-12-31,Logistic Regression,1,0,0.3794642698348295
2023-01-01,Logistic Regression,0,1,0.6005903432275458
2023-01-01,Logistic Regression,0,1,0.5647549635819203
2023-01-02,Logistic Regression,1,1,0.6680654160213213
2023-01-03,Logistic Regression,1,1,0.5015039016360247
2023-01-03,Logistic Regression,0,1,0.6416212293069958
2023-01-03,Logistic Regression,0,0,0.33135969577944574
2023-01-03,Logistic Regression,1,1,0.6592543123332183
2023-01-04,Logistic Regression,0,1,0.5710686680739683
2023-01-04,Logistic Regression,1,1,0.7194766047344664
2023-01-04,Logistic Regression,0,0,0.3531069847674505
2023-01-04,Logistic Regression,1,1,0.6014091248776487
2023-01-05,Logistic Regression,0,0,0.42060712040671167
2023-01-12,Logistic Regression,1,0,0.18068320988063197
2023-01-13,Logistic Regression,1,0,0.4729790256784377
2023-01-14,Logistic Regression,0,0,0.3572107188527574
2023-01-14,Logistic Regression,0,0,0.4282337685318995
2023-01-14,Logistic Regression,0,1,0.5508127140016433
2023-01-14,Logistic Regression,1,1,0.5810327720614347
2023-01-14,Logistic Regression,1,1,0.6828867568486257
2023-01-14,Logistic Regression,1,0,0.41916324481610706
2023-01-15,Logistic Regression,0,1,0.5129666972926384
2023-01-15,Logistic Regression,0,0,0.42695198565431963
2023-01-15,Logistic Regression,0,1,0.5778749935422668
2023-01-18,Logistic Regression,0,0,0.2352856224507167
2023-01-19,Logistic Regression,1,1,0.6224182037943206
2023-01-21,Logistic Regression,0,0,0.22088193289264743
2023-01-21,Logistic Regression,0,0,0.3938275972286661
2023-01-21,Logistic Regression,0,0,0.23870765348868772
2023-01-21,Logistic Regression,0,1,0.6231479282764106
2023-01-21,Logistic Regression,0,0,0.30910396784180466
2023-01-21,Logistic Regression,1,1,0.6950375750808102
2023-01-22,Logistic Regression,0,1,0.6965674460236284
2023-01-22,Logistic Regression,1,1,0.7986804614032386
2023-01-22,Logistic Regression,1,1,0.5771902132113178
2023-01-23,Logistic Regression,0,0,0.27253069259810453
2023-02-03,Logistic Regression,0,0,0.15643403637605557
2023-02-04,Logistic Regression,0,1,0.8639267668392082
2023-02-04,Logistic Regression,1,0,0.24256746536592816
2023-02-04,Logistic Regression,0,0,0.43462823652162125
2023-02-04,Logistic Regression,1,0,0.43250315057482885
2023-02-04,Logistic Regression,1,0,0.48664741646013004
2023-02-04,Logistic Regression,0,0,0.4576484879789714
2023-02-04,Logistic Regression,1,1,0.6683951689932006
2023-02-05,Logistic Regression,0,0,0.28962558140633127
2023-02-05,Logistic Regression,0,1,0.622239135654155
2023-02-08,Logistic Regression,1,1,0.8752449121144067
2023-02-11,Logistic Regression,0,1,0.5648068353879437
2023-02-11,Logistic Regression,0,0,0.3920258224846386
2023-02-11,Logistic Regression,0,0,0.34334157861230163
2023-02-11,Logistic Regression,0,1,0.7960402203528016
2023-02-11,Logistic Regression,1,1,0.8679734847317014
2023-02-11,Logistic Regression,1,0,0.34378877021343873
2023-02-11,Logistic Regression,0,0,0.3574200456434374
2023-02-12,Logistic Regression,0,1,0.8591807118387863
2023-02-12,Logistic Regression,1,1,0.5883072618452089
2023-02-13,Logistic Regression,0,0,0.4009454671968409
2023-02-15,Logistic Regression,1,0,0.467809322459203
2023-02-18,Logistic Regression,0,0,0.4323115330118987
2023-02-18,Logistic Regression,0,0,0.14416402236628129
2023-02-18,Logistic Regression,0,1,0.5490960528800682
2023-02-18,Logistic Regression,0,0,0.36880983702625353
2023-02-18,Logistic Regression,1,0,0.42819829398356346
2023-02-18,Logistic Regression,0,0,0.19684902665306372
2023-02-18,Logistic Regression,0,0,0.2639244043692111
2023-02-18,Logistic Regression,0,1,0.7062652841599781
2023-02-19,Logistic Regression,1,1,0.6174193141132909
2023-02-19,Logistic Regression,0,1,0.5355370319450996
2023-02-24,Logistic Regression,0,0,0.27450682526233283
2023-02-25,Logistic Regression,0,0,0.45107267005497076
2023-02-25,Logistic Regression,1,1,0.5254836781784621
2023-02-25,Logistic Regression,1,1,0.8357106781315115
2023-02-25,Logistic Regression,0,0,0.3217669782899523
2023-02-25,Logistic Regression,0,0,0.34538207899552
2023-02-25,Logistic Regression,0,0,0.4255355755402121
2023-02-26,Logistic Regression,0,0,0.399977409753119
2023-03-01,Logistic Regression,1,1,0.5002634600356255
2023-03-01,Logistic Regression,0,0,0.4373672653164745
2023-03-04,Logistic Regression,0,0,0.21868934279980895
2023-03-04,Logistic Regression,0,1,0.8146646432238905
2023-03-04,Logistic Regression,1,1,0.7584118029263898
2023-03-04,Logistic Regression,0,1,0.6853658406776701
2023-03-04,Logistic Regression,1,0,0.4856310642716434
2023-03-04,Logistic Regression,0,0,0.4396148202125222
2023-03-04,Logistic Regression,0,0,0.47364908407957446
2023-03-05,Logistic Regression,1,1,0.6978143903268679
2023-03-05,Logistic Regression,1,0,0.3418137518355087
2023-03-06,Logistic Regression,1,1,0.6324704508461871
2023-03-11,Logistic Regression,0,1,0.8297665537605775
2023-03-11,Logistic Regression,0,0,0.34787676651095073
2023-03-11,Logistic Regression,1,0,0.182653122676135
2023-03-11,Logistic Regression,1,0,0.49902859129970956
2023-03-11,Logistic Regression,1,1,0.5434460908965616
2023-03-11,Logistic Regression,0,1,0.5506489581486657
2023-03-12,Logistic Regression,1,0,0.40412962738030606
2023-03-12,Logistic Regression,0,1,0.5549154465004674
2023-03-12,Logistic Regression,1,1,0.532422184040757
2023-03-12,Logistic Regression,0,1,0.6236723650291557
2023-03-15,Logistic Regression,0,0,0.3955614305119012
2023-03-15,Logistic Regression,0,1,0.625780624921347
2023-03-17,Logistic Regression,1,1,0.6837486233600979
2023-03-18,Logistic Regression,1,0,0.35286044994185883
2023-03-18,Logistic Regression,1,1,0.6398709596089175
2023-03-18,Logistic Regression,0,1,0.5927750948059907
2023-03-18,Logistic Regression,1,1,0.8728430378192623
2023-03-18,Logistic Regression,1,1,0.5572063805600884
2023-03-19,Logistic Regression,1,1,0.6032467677709855
2023-04-01,Logistic Regression,0,0,0.3338556477033238
2023-04-01,Logistic Regression,0,0,0.41532988688814837
2023-04-01,Logistic Regression,1,0,0.4298851826984945
2023-04-01,Logistic Regression,1,1,0.672784797658715
2023-04-01,Logistic Regression,1,1,0.6765871894780855
2023-04-01,Logistic Regression,1,1,0.628068870190406
2023-04-01,Logistic Regression,1,0,0.3737910418205659
2023-04-02,Logistic Regression,0,0,0.24275534107426947
2023-04-02,Logistic Regression,0,1,0.5270202182191688
2023-04-03,Logistic Regression,0,0,0.48269592205495127
2023-04-04,Logistic Regression,0,0,0.2658082213378744
2023-04-04,Logistic Regression,0,0,0.398499075812833
2023-04-04,Logistic Regression,1,0,0.27120172860698066
2023-04-04,Logistic Regression,1,0,0.4429724001598494
2023-04-05,Logistic Regression,0,1,0.525249471069405
2023-04-05,Logistic Regression,1,1,0.844543960491218
2023-04-08,Logistic Regression,1,0,0.40771959982023365
2023-04-08,Logistic Regression,0,0,0.286670038073409
2023-04-08,Logistic Regression,0,0,0.32116848562569367
2023-04-08,Logistic Regression,0,1,0.5329404380137528
2023-04-08,Logistic Regression,0,1,0.5873798192811418
2023-04-08,Logistic Regression,0,1,0.591852304675779
2023-04-08,Logistic Regression,1,1,0.8002901106616664
2023-04-08,Logistic Regression,1,1,0.5707702927469376
2023-04-09,Logistic Regression,1,1,0.6905847823634155
2023-04-09,Logistic Regression,1,1,0.5115526860685123
2023-04-15,Logistic Regression,1,1,0.8278003731532301
2023-04-15,Logistic Regression,0,0,0.4670928239597998
2023-04-15,Logistic Regression,1,1,0.8133591330930764
2023-04-15,Logistic Regression,1,1,0.5566152133461515
2023-04-15,Logistic Regression,1,0,0.2845010414938269
2023-04-15,Logistic Regression,1,1,0.5257638178680414
2023-04-15,Logistic Regression,0,0,0.4125586124809446
2023-04-16,Logistic Regression,1,1,0.7408273293418373
2023-04-16,Logistic Regression,0,1,0.603252248124607
2023-04-17,Logistic Regression,1,1,0.9001316521191853
2023-04-21,Logistic Regression,1,1,0.6133508282000871
2023-04-22,Logistic Regression,1,0,0.35474113691351883
2023-04-22,Logistic Regression,1,0,0.2696444268257396
2023-04-22,Logistic Regression,0,1,0.6388654618778907
2023-04-22,Logistic Regression,1,1,0.8579493460568419
2023-04-22,Logistic Regression,0,1,0.5308791578002522
2023-04-23,Logistic Regression,1,0,0.41713659778519263
2023-04-23,Logistic Regression,1,1,0.850030558374294
2023-04-25,Logistic Regression,0,1,0.5793639173998912
2023-04-25,Logistic Regression,0,0,0.4480962281610055
2023-04-25,Logistic Regression,0,0,0.4986511894993205
2023-04-26,Logistic Regression,1,0,0.4816751860431101
2023-04-26,Logistic Regression,1,1,0.6071711267606509
2023-04-26,Logistic Regression,0,0,0.35614864267464175
2023-04-26,Logistic Regression,1,0,0.4659700884475078
2023-04-27,Logistic Regression,1,1,0.779012831937761
2023-04-27,Logistic Regression,1,0,0.4170624968574495
2023-04-27,Logistic Regression,0,0,0.10323857298544467
2023-04-29,Logistic Regression,1,1,0.794413133512541
2023-04-29,Logistic Regression,1,1,0.687337278810292
2023-04-29,Logistic Regression,1,1,0.7398898067892203
2023-04-30,Logistic Regression,1,1,0.9751358546527774
2023-04-30,Logistic Regression,1,1,0.6592553568545394
2023-04-30,Logistic Regression,0,1,0.5889695890661736
2023-04-30,Logistic Regression,1,1,0.6974938705748505
2023-04-30,Logistic Regression,1,1,0.8230181782612865
2023-05-01,Logistic Regression,1,0,0.3733458362003009
2023-05-02,Logistic Regression,1,1,0.7193472387882063
2023-05-03,Logistic Regression,0,1,0.6608586326805628
2023-05-03,Logistic Regression,1,1,0.6573740185607935
2023-05-04,Logistic Regression,0,1,0.56471746712199
